artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),id_count,new_id
"['T-Pain', 'Sean Paul']","[258000, 264350]",0.685,0.944,0.5429999999999999,128.013,-5.19,1,5,0.134,0.0,0.362,0.34,0,214827,60,2011,6/17/2011,Shake Senora (feat. T-Pain & Sean Paul),2,258000
"['T-Pain', 'Sean Paul']","[258000, 264350]",0.685,0.944,0.5429999999999999,128.013,-5.19,1,5,0.134,0.0,0.362,0.34,0,214827,60,2011,6/17/2011,Shake Senora (feat. T-Pain & Sean Paul),2,264350
"['Travis Tritt', 'Little Feat']","[15318, 313284]",0.416,0.963,0.907,178.672,-7.174,1,9,0.455,2.31e-06,0.602,0.0461,0,169440,36,1991,1991,Bible Belt (feat. Little Feat),2,15318
"['Travis Tritt', 'Little Feat']","[15318, 313284]",0.416,0.963,0.907,178.672,-7.174,1,9,0.455,2.31e-06,0.602,0.0461,0,169440,36,1991,1991,Bible Belt (feat. Little Feat),2,313284
"['Travis Tritt', 'Marty Stuart']","[15318, 378041]",0.6659999999999999,0.6809999999999999,0.899,123.994,-7.209,1,7,0.223,0.0,0.14400000000000002,0.0265,0,160067,33,1995,1995,The Whiskey Ain't Workin' (with Marty Stuart),2,15318
"['Travis Tritt', 'Marty Stuart']","[15318, 378041]",0.6659999999999999,0.6809999999999999,0.899,123.994,-7.209,1,7,0.223,0.0,0.14400000000000002,0.0265,0,160067,33,1995,1995,The Whiskey Ain't Workin' (with Marty Stuart),2,378041
"['Travis Tritt', 'Marty Stuart']","[15318, 378041]",0.667,0.632,0.893,124.011,-9.258,1,7,0.261,0.0,0.268,0.0272,0,159880,46,1991,1991,The Whiskey Ain't Workin' (feat. Marty Stuart),2,15318
"['Travis Tritt', 'Marty Stuart']","[15318, 378041]",0.667,0.632,0.893,124.011,-9.258,1,7,0.261,0.0,0.268,0.0272,0,159880,46,1991,1991,The Whiskey Ain't Workin' (feat. Marty Stuart),2,378041
"['Trevor Jones', 'David Bowie']","[747028, 531986]",0.626,0.574,0.207,110.482,-7.855,1,7,0.302,0.213,0.123,0.0265,0,201114,40,1986,1/1/1986,Opening ****** Including Underground,2,747028
"['Trevor Jones', 'David Bowie']","[747028, 531986]",0.626,0.574,0.207,110.482,-7.855,1,7,0.302,0.213,0.123,0.0265,0,201114,40,1986,1/1/1986,Opening ****** Including Underground,2,531986
"['Trey Songz', 'Chris Brown']","[128143, 266063]",0.7440000000000001,0.5489999999999999,0.277,110.004,-6.041,0,9,0.5479999999999999,0.0,0.13699999999999998,0.0387,1,139567,68,2019,2/4/2019,Chi Chi (feat. Chris ******,2,128143
"['Trey Songz', 'Chris Brown']","[128143, 266063]",0.7440000000000001,0.5489999999999999,0.277,110.004,-6.041,0,9,0.5479999999999999,0.0,0.13699999999999998,0.0387,1,139567,68,2019,2/4/2019,Chi Chi (feat. Chris ******,2,266063
"['Trey Songz', 'Chris Brown']","[128143, 266063]",0.787,0.485,0.537,97.987,-8.299,1,7,0.0224,0.0,0.246,0.114,1,273010,56,2014,2/19/2014,"Show Me (feat. Trey Songz, Juicy J, * Chainz & Chris ****** - Remix",2,128143
"['Trey Songz', 'Chris Brown']","[128143, 266063]",0.787,0.485,0.537,97.987,-8.299,1,7,0.0224,0.0,0.246,0.114,1,273010,56,2014,2/19/2014,"Show Me (feat. Trey Songz, Juicy J, * Chainz & Chris ****** - Remix",2,266063
"['Trey Songz', 'Ty Dolla $ign', 'Jamie Foxx']","[128143, 2659130, 210830]",0.7440000000000001,0.633,0.5489999999999999,120.011,-7.732,1,2,0.0333,0.0,0.14400000000000002,0.113,1,213533,53,2016,1/29/2016,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie *****",3,128143
"['Trey Songz', 'Ty Dolla $ign', 'Jamie Foxx']","[128143, 2659130, 210830]",0.7440000000000001,0.633,0.5489999999999999,120.011,-7.732,1,2,0.0333,0.0,0.14400000000000002,0.113,1,213533,53,2016,1/29/2016,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie *****",3,2659130
"['Trey Songz', 'Ty Dolla $ign', 'Jamie Foxx']","[128143, 2659130, 210830]",0.7440000000000001,0.633,0.5489999999999999,120.011,-7.732,1,2,0.0333,0.0,0.14400000000000002,0.113,1,213533,53,2016,1/29/2016,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie *****",3,210830
"['Troop', 'LeVert']","[747200, 787940]",0.8240000000000001,0.594,0.546,97.983,-8.77,0,6,0.0187,0.0059700000000000005,0.0635,0.13,0,347227,35,1991,3/5/1991,For the Love of Money / Living for the City (feat. Queen Latifah),2,747200
"['Troop', 'LeVert']","[747200, 787940]",0.8240000000000001,0.594,0.546,97.983,-8.77,0,6,0.0187,0.0059700000000000005,0.0635,0.13,0,347227,35,1991,3/5/1991,For the Love of Money / Living for the City (feat. Queen Latifah),2,787940
"['Troye Sivan', 'Ariana Grande']","[3271457, 2264745]",0.736,0.7559999999999999,0.7120000000000001,117.016,-7.099,1,11,0.00632,0.00577,0.106,0.047,0,231847,72,2018,8/31/2018,Dance To This (feat. ****** Grande),2,3271457
"['Troye Sivan', 'Ariana Grande']","[3271457, 2264745]",0.736,0.7559999999999999,0.7120000000000001,117.016,-7.099,1,11,0.00632,0.00577,0.106,0.047,0,231847,72,2018,8/31/2018,Dance To This (feat. ****** Grande),2,2264745
"['Tweet', 'Missy Elliott']","[163213, 502371]",0.66,0.536,0.775,159.963,-8.786,0,10,0.233,0.006690000000000001,0.111,0.29,1,237800,61,2002,4/2/2002,Oops (Oh My) [feat. Missy Elliott],2,163213
"['Tweet', 'Missy Elliott']","[163213, 502371]",0.66,0.536,0.775,159.963,-8.786,0,10,0.233,0.006690000000000001,0.111,0.29,1,237800,61,2002,4/2/2002,Oops (Oh My) [feat. Missy Elliott],2,502371
"['Ty Dolla $ign', 'BJ the Chicago Kid', 'Raury']","[2659130, 2517403, 3313123]",0.381,0.462,0.542,80.08,-8.014,1,8,0.8909999999999999,0.0,0.199,0.124,1,230017,57,2016,5/27/2016,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",3,2659130
"['Ty Dolla $ign', 'BJ the Chicago Kid', 'Raury']","[2659130, 2517403, 3313123]",0.381,0.462,0.542,80.08,-8.014,1,8,0.8909999999999999,0.0,0.199,0.124,1,230017,57,2016,5/27/2016,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",3,2517403
"['Ty Dolla $ign', 'BJ the Chicago Kid', 'Raury']","[2659130, 2517403, 3313123]",0.381,0.462,0.542,80.08,-8.014,1,8,0.8909999999999999,0.0,0.199,0.124,1,230017,57,2016,5/27/2016,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",3,3313123
"['Ty Dolla $ign', 'Buju Banton']","[2659130, 939187]",0.561,0.604,0.703,106.735,-6.234,1,8,0.14800000000000002,0.0,0.737,0.254,1,246045,66,2020,4/10/2020,Dangerous City (feat. Buju Banton),2,2659130
"['Ty Dolla $ign', 'Buju Banton']","[2659130, 939187]",0.561,0.604,0.703,106.735,-6.234,1,8,0.14800000000000002,0.0,0.737,0.254,1,246045,66,2020,4/10/2020,Dangerous City (feat. Buju Banton),2,939187
"['Ty Dolla $ign', 'Chris Brown']","[2659130, 266063]",0.519,0.57,0.317,164.155,-7.366,1,1,0.0254,0.0,0.0821,0.202,1,205373,59,2017,7/21/2017,Whatever You Need (feat. Chris ***** & Ty Dolla $ign),2,2659130
"['Ty Dolla $ign', 'Chris Brown']","[2659130, 266063]",0.519,0.57,0.317,164.155,-7.366,1,1,0.0254,0.0,0.0821,0.202,1,205373,59,2017,7/21/2017,Whatever You Need (feat. Chris ***** & Ty Dolla $ign),2,266063
"['Ty Dolla $ign', 'Jeremih']","[2659130, 1545319]",0.5670000000000001,0.6920000000000001,0.215,178.415,-5.113,1,0,0.0218,0.0,0.0868,0.215,1,256180,52,2016,12/23/2016,"Ain't My ********** (feat. Ty Dolla $ign, French Montana, Joyner Lucas & Jeremih)",2,2659130
"['Ty Dolla $ign', 'Jeremih']","[2659130, 1545319]",0.5670000000000001,0.6920000000000001,0.215,178.415,-5.113,1,0,0.0218,0.0,0.0868,0.215,1,256180,52,2016,12/23/2016,"Ain't My ********** (feat. Ty Dolla $ign, French Montana, Joyner Lucas & Jeremih)",2,1545319
"['Ty Dolla $ign', 'The Weeknd']","[2659130, 2674162]",0.805,0.33,0.211,121.97,-8.712,0,1,0.22,0.0,0.105,0.1,1,242983,79,2014,6/10/2014,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ ******** - Remix",2,2659130
"['Ty Dolla $ign', 'The Weeknd']","[2659130, 2674162]",0.805,0.33,0.211,121.97,-8.712,0,1,0.22,0.0,0.105,0.1,1,242983,79,2014,6/10/2014,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ ******** - Remix",2,2674162
"['Ty Dolla $ign', 'The-Dream']","[2659130, 1028077]",0.645,0.541,0.411,95.061,-6.312,0,10,0.0802,0.0,0.325,0.0385,1,181880,63,2017,10/27/2017,Love U Better (feat. Lil Wayne & The-Dream),2,2659130
"['Ty Dolla $ign', 'The-Dream']","[2659130, 1028077]",0.645,0.541,0.411,95.061,-6.312,0,10,0.0802,0.0,0.325,0.0385,1,181880,63,2017,10/27/2017,Love U Better (feat. Lil Wayne & The-Dream),2,1028077
"['Ty Dolla $ign', 'Tory Lanez']","[2659130, 2775792]",0.73,0.581,0.359,137.98,-5.832999999999998,0,6,0.0295,1.3e-05,0.106,0.0828,1,180867,59,2017,10/27/2017,Droptop in the Rain (feat. Tory Lanez),2,2659130
"['Ty Dolla $ign', 'Tory Lanez']","[2659130, 2775792]",0.73,0.581,0.359,137.98,-5.832999999999998,0,6,0.0295,1.3e-05,0.106,0.0828,1,180867,59,2017,10/27/2017,Droptop in the Rain (feat. Tory Lanez),2,2775792
"['Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']","[2659130, 128143, 2739175]",0.8220000000000001,0.502,0.525,73.003,-7.38,1,7,0.0312,0.0008869999999999998,0.114,0.14800000000000002,1,210200,74,2017,6/16/2017,It's A Vibe,3,2659130
"['Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']","[2659130, 128143, 2739175]",0.8220000000000001,0.502,0.525,73.003,-7.38,1,7,0.0312,0.0008869999999999998,0.114,0.14800000000000002,1,210200,74,2017,6/16/2017,It's A Vibe,3,128143
"['Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']","[2659130, 128143, 2739175]",0.8220000000000001,0.502,0.525,73.003,-7.38,1,7,0.0312,0.0008869999999999998,0.114,0.14800000000000002,1,210200,74,2017,6/16/2017,It's A Vibe,3,2739175
"['Tyler Farr', 'Jason Aldean']","[2690165, 318882]",0.481,0.748,0.631,157.989,-3.841,1,7,0.0132,1.42e-05,0.0732,0.0296,0,185520,59,2015,4/27/2015,**** Good Friends (with Jason Aldean) - Duet with Jason Aldean,2,2690165
"['Tyler Farr', 'Jason Aldean']","[2690165, 318882]",0.481,0.748,0.631,157.989,-3.841,1,7,0.0132,1.42e-05,0.0732,0.0296,0,185520,59,2015,4/27/2015,**** Good Friends (with Jason Aldean) - Duet with Jason Aldean,2,318882
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.754,0.73,0.8690000000000001,173.638,-8.412,1,5,0.111,2.9100000000000006e-05,0.0985,0.0756,0,189733,45,2000,2000,I Got You Babe,2,181376
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.754,0.73,0.8690000000000001,173.638,-8.412,1,5,0.111,2.9100000000000006e-05,0.0985,0.0756,0,189733,45,2000,2000,I Got You Babe,2,113823
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.7559999999999999,0.61,0.863,173.81799999999996,-13.002,1,5,0.0806,7.890000000000001e-05,0.114,0.0709,0,189093,65,1985,1/1/1985,I Got You Babe,2,181376
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.7559999999999999,0.61,0.863,173.81799999999996,-13.002,1,5,0.0806,7.890000000000001e-05,0.114,0.0709,0,189093,65,1985,1/1/1985,I Got You Babe,2,113823
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.7509999999999999,0.362,0.951,143.954,-14.957,1,10,0.16399999999999998,0.00187,0.0291,0.0418,0,200973,50,1988,1/1/1988,Breakfast In Bed,2,181376
"['UB40', 'Chrissie Hynde']","[181376, 113823]",0.7509999999999999,0.362,0.951,143.954,-14.957,1,10,0.16399999999999998,0.00187,0.0291,0.0418,0,200973,50,1988,1/1/1988,Breakfast In Bed,2,113823
"['Uncle Kracker', 'Kid Rock']","[219428, 88180]",0.7290000000000001,0.8270000000000001,0.598,90.025,-4.4830000000000005,1,4,0.0123,0.0,0.465,0.153,1,259467,42,2000,6/13/2000,Heaven (feat. Kid Rock & Paradime),2,219428
"['Uncle Kracker', 'Kid Rock']","[219428, 88180]",0.7290000000000001,0.8270000000000001,0.598,90.025,-4.4830000000000005,1,4,0.0123,0.0,0.465,0.153,1,259467,42,2000,6/13/2000,Heaven (feat. Kid Rock & Paradime),2,88180
"['UNKLE', 'Richard Ashcroft']","[221803, 290853]",0.475,0.591,0.123,91.609,-7.854,0,9,0.0776,0.0549,0.109,0.0374,0,533013,52,1998,9/29/1998,Lonely Soul,2,221803
"['UNKLE', 'Richard Ashcroft']","[221803, 290853]",0.475,0.591,0.123,91.609,-7.854,0,9,0.0776,0.0549,0.109,0.0374,0,533013,52,1998,9/29/1998,Lonely Soul,2,290853
"['UNKLE', 'Thom Yorke']","[221803, 588887]",0.265,0.588,0.171,112.396,-9.036,1,9,0.0762,0.0113,0.128,0.05,0,376160,54,1998,9/29/1998,Rabbit In Your Headlights,2,221803
"['UNKLE', 'Thom Yorke']","[221803, 588887]",0.265,0.588,0.171,112.396,-9.036,1,9,0.0762,0.0113,0.128,0.05,0,376160,54,1998,9/29/1998,Rabbit In Your Headlights,2,588887
"['Upchurch', 'Colt Ford']","[3067310, 1028746]",0.475,0.88,0.403,167.99599999999995,-3.572,1,11,0.0111,0.0,0.161,0.0374,0,170547,62,2018,1/4/2018,Shoulda Named It After Me,2,3067310
"['Upchurch', 'Colt Ford']","[3067310, 1028746]",0.475,0.88,0.403,167.99599999999995,-3.572,1,11,0.0111,0.0,0.161,0.0374,0,170547,62,2018,1/4/2018,Shoulda Named It After Me,2,1028746
"['Upchurch', 'Justin Adams']","[3067310, 257364]",0.7809999999999999,0.5670000000000001,0.723,84.485,-9.75,1,7,0.0618,0.0,0.138,0.122,1,195976,53,2016,12/9/2016,Down in the Holler (feat. Justin Adams),2,3067310
"['Upchurch', 'Justin Adams']","[3067310, 257364]",0.7809999999999999,0.5670000000000001,0.723,84.485,-9.75,1,7,0.0618,0.0,0.138,0.122,1,195976,53,2016,12/9/2016,Down in the Holler (feat. Justin Adams),2,257364
"['Upchurch', 'Justin Adams']","[3067310, 257364]",0.625,0.5379999999999999,0.222,130.07,-9.805,1,0,0.008190000000000001,0.0,0.361,0.0317,1,234462,60,2016,12/9/2016,The Old Days (feat. Justin Adams),2,3067310
"['Upchurch', 'Justin Adams']","[3067310, 257364]",0.625,0.5379999999999999,0.222,130.07,-9.805,1,0,0.008190000000000001,0.0,0.361,0.0317,1,234462,60,2016,12/9/2016,The Old Days (feat. Justin Adams),2,257364
"['Upchurch', 'Luke Combs']","[3067310, 3462371]",0.7340000000000001,0.616,0.421,151.168,-9.296,0,1,0.0271,0.0,0.27,0.188,1,245480,64,2016,1/15/2016,Outlaw (feat. Luke Combs),2,3067310
"['Upchurch', 'Luke Combs']","[3067310, 3462371]",0.7340000000000001,0.616,0.421,151.168,-9.296,0,1,0.0271,0.0,0.27,0.188,1,245480,64,2016,1/15/2016,Outlaw (feat. Luke Combs),2,3462371
"['U-Roy', 'The Paragons']","[178014, 893111]",0.866,0.505,0.679,95.004,-7.432,1,0,0.322,0.0251,0.0977,0.0475,0,151907,30,1971,1/1/1971,Wear You to the Ball,2,178014
"['U-Roy', 'The Paragons']","[178014, 893111]",0.866,0.505,0.679,95.004,-7.432,1,0,0.322,0.0251,0.0977,0.0475,0,151907,30,1971,1/1/1971,Wear You to the Ball,2,893111
"['Vampire Weekend', 'Steve Lacy']","[662416, 3420473]",0.863,0.5760000000000001,0.932,100.03,-5.691,1,8,0.406,0.00824,0.141,0.0567,0,137600,62,2019,5/3/2019,Sunflower (feat. Steve Lacy),2,662416
"['Vampire Weekend', 'Steve Lacy']","[662416, 3420473]",0.863,0.5760000000000001,0.932,100.03,-5.691,1,8,0.406,0.00824,0.141,0.0567,0,137600,62,2019,5/3/2019,Sunflower (feat. Steve Lacy),2,3420473
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.277,0.467,0.541,173.805,-8.392999999999999,1,9,0.0345,0.0148,0.21,0.0304,0,232293,35,1988,1988-06,Irish Heartbeat,2,307461
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.277,0.467,0.541,173.805,-8.392999999999999,1,9,0.0345,0.0148,0.21,0.0304,0,232293,35,1988,1988-06,Irish Heartbeat,2,67406
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.682,0.75,0.935,111.078,-6.818,1,9,0.465,0.13,0.109,0.0411,0,150813,32,1988,1988-06,I'll Tell Me Ma,2,307461
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.682,0.75,0.935,111.078,-6.818,1,9,0.465,0.13,0.109,0.0411,0,150813,32,1988,1988-06,I'll Tell Me Ma,2,67406
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.354,0.722,0.759,200.012,-7.1629999999999985,1,9,0.418,1.22e-05,0.6679999999999999,0.07400000000000001,0,195640,30,1988,1988-06,Marie's Wedding,2,307461
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.354,0.722,0.759,200.012,-7.1629999999999985,1,9,0.418,1.22e-05,0.6679999999999999,0.07400000000000001,0,195640,30,1988,1988-06,Marie's Wedding,2,67406
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.306,0.205,0.218,85.038,-11.794,1,0,0.5820000000000001,0.000625,0.129,0.0275,0,265467,32,1988,1988-06,Carrickfergus,2,307461
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.306,0.205,0.218,85.038,-11.794,1,0,0.5820000000000001,0.000625,0.129,0.0275,0,265467,32,1988,1988-06,Carrickfergus,2,67406
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.487,0.634,0.873,180.699,-8.023,0,4,0.631,0.00015900000000000002,0.311,0.044,0,162507,38,1988,1988-06,Star of the County Down,2,307461
"['Van Morrison', 'The Chieftains']","[307461, 67406]",0.487,0.634,0.873,180.699,-8.023,0,4,0.631,0.00015900000000000002,0.311,0.044,0,162507,38,1988,1988-06,Star of the County Down,2,67406
"['Vanessa Hudgens', 'Ashley Tisdale']","[977198, 469519]",0.44,0.89,0.43,101.985,-4.228,1,0,0.125,0.0,0.0908,0.0873,0,464587,55,2008,1/1/2008,Senior Year Spring Musical - Original Version,2,977198
"['Vanessa Hudgens', 'Ashley Tisdale']","[977198, 469519]",0.44,0.89,0.43,101.985,-4.228,1,0,0.125,0.0,0.0908,0.0873,0,464587,55,2008,1/1/2008,Senior Year Spring Musical - Original Version,2,469519
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.742,0.913,0.7040000000000001,116.029,-3.227,0,5,0.122,0.0,0.329,0.0773,0,198000,58,2007,1/1/2007,What Time Is It,3,977198
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.742,0.913,0.7040000000000001,116.029,-3.227,0,5,0.122,0.0,0.329,0.0773,0,198000,58,2007,1/1/2007,What Time Is It,3,476541
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.742,0.913,0.7040000000000001,116.029,-3.227,0,5,0.122,0.0,0.329,0.0773,0,198000,58,2007,1/1/2007,What Time Is It,3,469519
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.741,0.914,0.708,116.024,-3.23,0,5,0.125,0.0,0.329,0.08,0,198000,47,2007,1/1/2007,"What Time Is It - From ""High School Musical ************* Version",3,977198
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.741,0.914,0.708,116.024,-3.23,0,5,0.125,0.0,0.329,0.08,0,198000,47,2007,1/1/2007,"What Time Is It - From ""High School Musical ************* Version",3,476541
"['Vanessa Hudgens', 'Corbin Bleu', 'Ashley Tisdale']","[977198, 476541, 469519]",0.741,0.914,0.708,116.024,-3.23,0,5,0.125,0.0,0.329,0.08,0,198000,47,2007,1/1/2007,"What Time Is It - From ""High School Musical ************* Version",3,469519
"['Various Artists', 'Leonard Bernstein']","[258947, 239859]",0.579,0.139,0.261,127.076,-22.093000000000004,0,7,0.914,2.42e-06,0.12,0.481,0,975120,14,1963,1963,Leonard Bernstein Discusses the Musical and Dramatic Stucture of the St. Matthew *******,2,258947
"['Various Artists', 'Leonard Bernstein']","[258947, 239859]",0.579,0.139,0.261,127.076,-22.093000000000004,0,7,0.914,2.42e-06,0.12,0.481,0,975120,14,1963,1963,Leonard Bernstein Discusses the Musical and Dramatic Stucture of the St. Matthew *******,2,239859
"['Various Artists', 'New Order']","[258947, 1168958]",0.552,0.993,0.299,136.203,-8.383,0,1,0.341,0.0536,0.639,0.0864,1,612101,60,2012,4/5/2012,Confusion - Pump Panel Reconstruction Mix,2,258947
"['Various Artists', 'New Order']","[258947, 1168958]",0.552,0.993,0.299,136.203,-8.383,0,1,0.341,0.0536,0.639,0.0864,1,612101,60,2012,4/5/2012,Confusion - Pump Panel Reconstruction Mix,2,1168958
"['Verse Simmonds', 'Kelly Rowland']","[2142078, 73682]",0.772,0.6920000000000001,0.665,125.172,-6.9110000000000005,1,2,0.0238,0.0,0.191,0.0568,1,271293,53,2011,1/1/2011,Boo Thang,2,2142078
"['Verse Simmonds', 'Kelly Rowland']","[2142078, 73682]",0.772,0.6920000000000001,0.665,125.172,-6.9110000000000005,1,2,0.0238,0.0,0.191,0.0568,1,271293,53,2011,1/1/2011,Boo Thang,2,73682
"['Vicente Fernández', 'Alejandro Fernández']","[197424, 617613]",0.333,0.373,0.217,97.576,-6.9510000000000005,0,7,0.873,2.58e-05,0.35700000000000004,0.028,0,214213,55,2005,11/15/2005,Perdón (with Alejandro Fernández) - Remasterizado,2,197424
"['Vicente Fernández', 'Alejandro Fernández']","[197424, 617613]",0.333,0.373,0.217,97.576,-6.9510000000000005,0,7,0.873,2.58e-05,0.35700000000000004,0.028,0,214213,55,2005,11/15/2005,Perdón (with Alejandro Fernández) - Remasterizado,2,617613
"['Victor Young', 'Leonard Bernstein']","[959775, 239859]",0.614,0.24,0.331,167.386,-15.771,1,0,0.937,4.77e-06,0.223,0.8809999999999999,0,1153960,9,1956,1956,What is Jazz - Part Two (Popular Song - Improvisation),2,959775
"['Victor Young', 'Leonard Bernstein']","[959775, 239859]",0.614,0.24,0.331,167.386,-15.771,1,0,0.937,4.77e-06,0.223,0.8809999999999999,0,1153960,9,1956,1956,What is Jazz - Part Two (Popular Song - Improvisation),2,239859
"['Vince Gill', 'Alison Krauss']","[214162, 745071]",0.613,0.477,0.69,96.859,-10.648,1,0,0.435,0.007259999999999998,0.175,0.0325,0,189067,32,1996,1/1/1996,High ******** Sound - ********* Version,2,214162
"['Vince Gill', 'Alison Krauss']","[214162, 745071]",0.613,0.477,0.69,96.859,-10.648,1,0,0.435,0.007259999999999998,0.175,0.0325,0,189067,32,1996,1/1/1996,High ******** Sound - ********* Version,2,745071
"['Vince Gill', 'Reba McEntire']","[214162, 409968]",0.716,0.581,0.921,111.738,-13.647,1,8,0.257,6.02e-06,0.108,0.0394,0,188227,25,1989,1/1/1989,Oklahoma Swing,2,214162
"['Vince Gill', 'Reba McEntire']","[214162, 409968]",0.716,0.581,0.921,111.738,-13.647,1,8,0.257,6.02e-06,0.108,0.0394,0,188227,25,1989,1/1/1989,Oklahoma Swing,2,409968
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.6829999999999999,0.387,0.617,88.277,-14.177,1,1,0.903,0.552,0.119,0.0361,0,254000,17,1964,1964,Mambeando,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.6829999999999999,0.387,0.617,88.277,-14.177,1,1,0.903,0.552,0.119,0.0361,0,254000,17,1964,1964,Mambeando,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.613,0.214,0.815,97.419,-21.509,1,8,0.7879999999999999,0.36,0.18,0.0374,0,325933,35,1989,1/1/1989,Ginza Samba,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.613,0.214,0.815,97.419,-21.509,1,8,0.7879999999999999,0.36,0.18,0.0374,0,325933,35,1989,1/1/1989,Ginza Samba,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.471,0.541,0.927,140.469,-12.716,1,10,0.581,0.000538,0.0803,0.0333,0,169333,14,1964,1964,Ballad Of Pancho Villa,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.471,0.541,0.927,140.469,-12.716,1,10,0.581,0.000538,0.0803,0.0333,0,169333,14,1964,1964,Ballad Of Pancho Villa,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.617,0.382,0.82,97.203,-14.125,1,8,0.8109999999999999,0.195,0.226,0.031,0,326067,32,1964,1964,Ginza Samba,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.617,0.382,0.82,97.203,-14.125,1,8,0.8109999999999999,0.195,0.226,0.031,0,326067,32,1964,1964,Ginza Samba,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.514,0.253,0.606,130.92600000000002,-18.616,1,5,0.8909999999999999,0.615,0.0909,0.0352,0,317560,28,1964,1964,The **** From Ipanema,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.514,0.253,0.606,130.92600000000002,-18.616,1,5,0.8909999999999999,0.615,0.0909,0.0352,0,317560,28,1964,1964,The **** From Ipanema,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.606,0.187,0.618,127.6,-18.944000000000006,1,5,0.92,0.721,0.103,0.0447,0,262760,22,1964,1964,Menino Pequeno Da Bateria,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.606,0.187,0.618,127.6,-18.944000000000006,1,5,0.92,0.721,0.103,0.0447,0,262760,22,1964,1964,Menino Pequeno Da Bateria,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.439,0.374,0.691,65.957,-14.566,0,0,0.851,0.39,0.152,0.0465,0,411733,19,1964,1964,A Taste Of Honey,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.439,0.374,0.691,65.957,-14.566,0,0,0.851,0.39,0.152,0.0465,0,411733,19,1964,1964,A Taste Of Honey,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.428,0.409,0.812,84.036,-14.467,0,0,0.841,0.311,0.132,0.0437,0,294667,20,1964,1964,Choro,2,201678
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.428,0.409,0.812,84.036,-14.467,0,0,0.841,0.311,0.132,0.0437,0,294667,20,1964,1964,Choro,2,66800
"['Vince Guaraldi', 'Bola Sete']","[201678, 66800]",0.499,0.34600000000000003,0.7440000000000001,157.298,-17.352,1,8,0.933,0.782,0.13,0.033,0,275693,18,1964,1964,Little ******,2,201678
