id,A,B,C,D,E,F,G,H,I,J
123515,1.045542528,0.84208359,1.128083537,0.944667866,0.026523016,0.104960057,-0.580314787,-0.139759707,0.023581096,0.057483454
125088,-0.272800861,-0.122539901,-0.723276364,-0.090069932,0.331784421,0.064736147,-0.393951322,-0.239248906,0.273640853,0.064357557
126287,1.107379436,0.082645249,-0.765689191,-0.110306297,-0.145133027,0.148817528,0.144483138,0.146688043,-0.139121087,0.08638887
126731,-5.409795734,-0.624061971,-0.229049704,-0.259924893,-0.016584897,0.497972211,-0.05059206,-0.200457459,0.33970639,0.051590657
126782,0.949357255,0.000242274,-0.675507697,-0.10815695,0.156086227,0.377665927,-0.083275897,-0.007848406,0.147422198,-0.071572872
126903,1.85553582,-1.272823457,0.359641413,-0.556201227,0.07532513,-0.333976361,-0.556894888,-0.36899346,0.294258739,0.099156906
127337,1.039320589,0.565952928,-0.022588281,-0.159812353,-0.000632702,0.093521454,0.058786672,-0.062577656,0.095150094,0.018585951
127889,1.101387982,0.862046946,-0.246103889,0.186125503,-0.001521263,-0.061239971,-0.028960305,0.037374184,-0.218466247,-0.020508715
127898,-1.531464477,-0.336500119,-0.214333764,-0.599210448,0.20422764,-0.487957867,-0.198059016,0.447908114,-0.386209749,0.241814795
129254,1.657605777,0.36464851,-0.44958445,-0.235728524,0.104370269,-0.329879275,0.024539844,-0.024060973,0.134021657,0.020926649
129945,1.684548626,-0.043418723,0.045266971,-0.21251838,0.022291884,-0.382140112,0.091183172,-0.041356151,-0.137202185,0.045358995
130418,-3.516984309,0.688907278,1.243366268,0.620161711,-0.544958217,0.208927341,-0.178547882,-0.125643189,0.275915504,0.056537938
130552,0.231954469,-0.125285715,-0.84393033,0.637853053,0.567265431,-0.29828141,0.367680001,-0.030480591,0.10056787,-0.040631991
130686,0.419562608,-2.256074513,-0.177278844,0.960243161,-0.411190449,-0.094638358,0.343791589,0.30153143,-0.149309269,-0.116467371
131178,0.172205478,-0.517720499,-0.285011984,-0.077753309,0.758384807,-0.239586463,0.017082946,0.353011738,0.247636461,0.080604592
131285,1.140820744,0.250831013,-0.362976855,-0.476993821,-0.619883143,-0.096494298,0.12726681,0.000289088,-0.134394822,0.009240719
131624,-0.567126251,0.357498819,-0.152313508,-0.178860476,-0.085199382,0.548526696,0.207359341,-0.063901505,0.000467849,0.029353045
131841,1.946339828,-0.044820703,1.88027834,-0.806715033,0.640155467,-0.182718483,0.028778528,-0.109314579,-0.559348481,0.031269829
131866,-1.652357907,0.958293793,1.629609694,1.055584191,-0.421219588,-0.105638493,-0.182522655,-0.036075163,0.273697716,-0.006911213
132710,-2.509445177,-0.613772165,-0.094273218,-0.676811263,-0.154281061,0.476334519,-0.220296681,0.209523416,-0.085227775,0.056715588
132849,0.650185718,-0.065223406,-0.403078915,-0.166610497,0.292893268,0.37585087,0.120256035,-0.194868068,0.234913881,-0.006793976
133528,0.230974835,0.470785467,-0.347514638,-0.578016204,0.13382815,-0.331785962,-0.027529894,0.222620112,0.098433379,0.043872997
133957,-1.156753432,0.529724008,-0.725449434,-0.208649316,-0.441218134,0.038313013,0.175456384,0.00797259,-0.055067791,0.030607212
135740,1.412163963,0.371155192,-0.769891256,0.014853917,0.282532122,0.1030067,-0.040132408,-0.076756515,-0.007279671,-0.029393699
137137,2.304699946,-1.076957052,2.601026996,-2.150193634,0.259774245,0.019952107,0.524320114,-0.270825995,-0.30887284,0.150821942
137980,1.434691058,1.152189715,1.370858953,0.884535157,0.168239662,-0.620074433,-0.319068838,0.019506822,0.321325525,0.019330889
138271,-0.03628525,0.152592147,-0.526730647,-0.170982184,-0.061131161,-0.215229032,0.236347403,0.024041597,-0.180263415,-0.077122985
138560,2.189233212,-0.63351632,0.995770721,-1.876697328,-0.056879199,-0.029081539,0.395281998,-0.211305539,0.289896365,0.055470629
138837,1.788016711,0.376070144,0.319214307,0.002906807,-0.429713874,-0.181129233,-0.066507359,-0.044851716,0.169727327,0.021363661
139212,-2.45613454,-1.105875888,-0.444707531,0.150925872,0.292047875,-0.206006423,-0.372788827,-0.343696998,0.360010285,0.129618507
139709,1.556672563,0.386669574,-0.331398363,-0.536933449,-0.222475725,-0.090561891,-0.005623858,-0.030305923,-0.017743501,0.011624642
140521,1.805125688,0.281080471,-0.229302278,0.286461525,-0.343143091,-0.325147334,0.135577978,-0.017538323,0.151024042,0.114648478
141774,0.673093114,0.087447901,-0.560907594,0.110297732,0.380602034,-0.103076578,0.205840666,-0.044882804,-0.215627521,0.037141762
142963,-1.265691478,-0.108899774,-0.338031839,-0.219487362,0.327378469,-0.331169978,0.298404687,-0.051851432,0.122320662,-0.013180291
143224,1.49901295,0.630552257,0.47774555,-0.306017211,0.305791871,-0.572883729,-0.348433538,0.079973453,0.231795139,0.017599275
143490,-2.491516648,-0.10127804,-0.321950797,-0.727461326,-0.264985365,0.480996638,-0.244791771,0.367378783,0.276470344,0.070101857
143781,-0.018613705,0.19157155,-0.078759259,-0.54445721,-0.318477301,0.053136157,0.088322227,-0.062820446,0.103222969,-0.094999745
144349,1.524754527,0.077259624,-0.51135191,-0.4147178,-0.220436908,-0.132449437,0.032665235,0.00078505,-0.413423866,-0.026116352
144629,1.041197961,-0.527379316,-0.430224446,-0.000879055,0.47100674,-0.268708034,-0.54973045,-0.191594076,-0.583592904,0.120627453
145543,2.221458335,-1.177173138,2.492750882,-1.874424745,1.068681684,1.13339491,-0.406675939,-0.169404762,0.487899227,0.094025737
146478,-1.893349194,0.175610701,-0.07909774,-0.308780738,0.12262332,0.096431564,-0.159030192,-0.132960029,0.1087899,-0.085574821
146551,-6.341188234,-0.71452995,0.143533731,-0.153630423,-0.443679409,0.456588361,0.498635095,0.435713862,0.240787206,-0.065508255
146748,-0.426618673,0.085983854,-0.61244273,-0.565982908,0.207335601,0.342253808,-0.088012385,-0.142924021,-0.214530228,-0.038362324
147468,0.024488715,0.310296785,-0.467024614,-0.208973566,0.227667171,0.005021671,0.063958459,-0.061866456,-0.107650792,0.02233008
147481,0.649219919,-0.815032638,-0.335208813,-0.015909176,-0.709886467,0.983340646,-0.405312034,0.169312433,-0.096863752,-0.029384471
147638,1.508903579,-0.333709741,-0.226981077,0.280398304,0.693504486,0.801744261,-0.035657286,0.324086923,0.521348286,-0.0657928
148227,-3.087751244,-0.648902022,-0.06566431,0.393454272,0.467430592,-0.339495592,0.453014689,-0.100816555,0.266929587,-0.103257479
148355,-5.466881581,-1.099454695,0.097705835,-0.504422588,-0.455125609,-0.202819925,-0.133036636,0.462562451,-0.295553259,0.028421111
149166,2.09383753,-1.973770475,-0.088343121,0.473997042,-0.317630766,-0.718444486,0.434819984,-0.19379695,0.096053508,0.127535194
150181,-3.325393241,0.108894547,0.532883639,-0.239916142,0.040634119,-0.312342909,-0.702576173,-0.194227846,0.02925047,0.094187057
150998,1.372351166,0.286241645,-0.402676813,0.167790919,0.058528072,0.545123284,0.09551111,0.514686309,-0.096955763,0.081979221
153129,1.653441851,0.294414633,-0.621140494,-0.283629483,-0.42544921,0.241431586,0.199038388,-0.031032654,-0.128723077,-0.035658002
153630,1.953432008,0.142177484,-0.040955291,0.148437857,-1.039966612,-0.50356509,0.095027339,0.006420034,0.130614287,0.176603701
153933,0.422998658,0.571374053,2.060453519,0.91596105,-0.409781903,0.303575498,-0.198112898,-0.145315311,0.213909492,-0.066123513
156122,-7.265091572,-0.351395723,-0.155523061,-0.127202159,-0.37457592,0.064318047,0.003775719,-0.136329708,-0.291566864,0.064484268
156749,-0.709145009,0.43734523,-0.323484312,-0.327213122,-0.271622377,0.024456848,0.212835758,0.007134129,-0.144661979,-0.028970196
157063,0.231092429,0.520411563,0.220958035,0.179070951,-0.23374405,0.348455191,-0.267201934,-0.197706863,0.47983164,0.061348665
158765,0.062161962,-0.112540816,-0.688892907,-0.295588065,0.152724971,0.51814113,0.038160809,0.427956919,-0.055363942,0.083076715
159312,-0.618850959,-1.380351927,-0.668527843,0.453934288,0.523710515,-0.183103407,0.502568037,-0.183029819,-0.029047448,-0.022807472
159406,0.833059337,0.686407924,0.694772392,0.611910147,-0.205075291,0.483131813,0.138865277,-0.076477679,-0.074235461,0.002934151
159410,-6.586954937,-0.745505037,0.256949158,-0.05768133,0.121043817,-0.330755684,0.051439123,-0.172257518,0.083695884,0.007019905
159655,-7.997627514,-0.381568882,0.182004641,-0.293819773,-0.30312722,0.235337305,-0.149506087,-0.262061409,0.284399734,0.056803299
161637,-0.052457103,0.976217783,0.270044024,0.260178425,-0.058113278,-0.010002581,-0.327158621,-0.067350482,0.231331137,0.030297617
161830,1.554381686,0.968460355,1.20773495,0.605058735,-0.22361394,-0.23989763,0.123682313,0.113012008,-0.339960593,-0.096797473
163256,0.980971225,0.791885416,-0.554793071,0.062313053,0.170095108,0.175873792,-0.005504213,0.007318405,-0.165003118,-0.127160979
163386,-10.63260347,-1.358500703,0.699772313,0.120003829,-0.00743666,0.379134354,0.108076076,-0.002642555,0.082870979,0.040892803
163570,-1.860889327,0.485622774,-0.686999846,-0.477887167,-0.32536233,0.205225791,0.104941134,-0.053493743,-0.035644308,0.059343088
163835,1.737821835,-0.297966169,-0.34634165,-0.446510141,0.0430886,-0.301367261,-0.14532394,-0.025528286,0.118338959,0.065814173
164175,-9.166807935,-1.916063031,-0.008938471,-0.005570085,0.130140258,0.481333641,-1.100097838,0.114307387,-0.998544046,0.295557929
165294,-7.02591756,-1.189075429,0.243102232,0.008271705,0.308131097,-0.09462714,-0.056977283,-0.064141808,-0.559121026,-0.017377943
165354,-2.263312412,0.273260539,-0.257126852,-0.465653791,0.002852196,0.114352803,-0.001581964,-0.102635233,0.136911462,-0.024023321
165736,-4.783075398,-0.442774504,0.414865103,-0.224102959,0.205381494,0.009440464,-0.238647787,-0.131990242,0.069313453,0.03892333
166767,2.219630414,-2.332969987,0.638749108,-0.213078118,0.34133124,-0.339215003,0.591023318,-0.306823964,-0.068900253,0.127206832
167386,-6.14601305,0.084274978,0.364644439,-0.496878515,-0.920914828,0.052255503,0.010302662,0.341948472,0.155959534,0.051665736
168110,-2.480890096,0.445152648,0.550835471,0.205339135,-0.075827106,-0.426494887,0.223201479,0.066910888,-0.225628194,-0.036848358
169239,-0.001036343,0.620482208,-0.497335583,0.034128351,0.017864645,0.198240385,0.208002558,-0.016941102,0.110611217,-0.031709787
169317,-8.439501196,-2.161028088,-0.047055146,0.213122083,0.575166325,0.445786823,0.557247654,0.182527072,0.01703138,-0.025201848
169526,-2.117829906,0.301600169,1.005516438,-0.009474568,-0.426219643,0.061754917,0.102636956,-0.043030006,-0.413936984,0.055167031
169856,1.606679547,0.041053546,-0.495360161,0.094059654,0.245015031,0.582855466,0.023091234,-0.012280378,0.235137927,0.140629166
169948,0.994869895,0.442454294,-0.540047134,-0.608723821,-0.015711147,0.342852557,-0.002680161,0.080340417,-0.307269288,0.02761629
170228,-2.397851602,0.172111333,0.403802599,0.02010754,0.123942643,-0.634298482,0.22458953,0.021839569,0.15451663,-0.054159407
170625,1.476668861,0.543364543,0.254766104,-0.770524464,0.190097038,-0.34438814,0.139142676,0.011877117,0.01583176,-0.020892043
170688,2.139685451,-0.472495481,1.908138733,-2.830836707,0.892356071,0.070364739,0.441023543,0.402573678,0.131332576,0.060084706
170690,2.188061462,-0.951028048,1.537653357,-1.811736887,-0.200287297,0.163987214,0.017009733,-0.087259678,0.347050649,0.165651816
171150,-2.142885728,-0.754858837,0.149257011,0.424617627,0.92204496,0.006779589,-0.427094863,0.22594024,0.008308322,0.084488624
172205,-4.88596015,0.256895968,-0.068821314,-0.305705884,-0.301744627,0.124511679,0.037188262,-0.068598667,-0.142103336,-0.014587406
173487,-2.768402724,0.002000326,-0.358722619,-0.137118519,-0.006403203,-0.485341811,0.024629427,0.307031705,-0.408968318,0.064080352
173988,-1.473481301,0.218014765,-0.003247533,0.020721485,-0.69883015,0.305074098,0.211698097,-0.051170864,-0.213491515,0.014375272
174132,1.710240942,-0.713273834,-0.029606381,-0.178195038,-0.622675729,-0.006131897,0.250046795,-0.138122386,0.027303181,0.010910091
175291,0.490655947,0.496141173,0.233589131,-0.232151107,-0.306388747,0.051515826,0.145722836,0.009370705,-0.035712674,-0.169187957
175379,-9.241613027,-0.65673492,0.37257305,-0.380523936,-0.355376466,-0.162052029,-0.649601925,-0.230722829,0.018031686,0.063320141
176083,2.004183241,-0.700939506,-0.310089418,0.502610198,-0.485400627,0.138768801,0.056866602,-0.229298045,0.173176676,0.162580647
176256,-4.18058757,0.141612168,-0.338026625,-0.695545976,-0.052508007,0.270551551,-0.156744404,-0.175749103,0.16245278,0.011576101
178051,-0.507515199,0.269875463,-0.460216689,0.051591644,0.09833877,0.249418094,-0.091278303,0.45539601,0.249283188,0.099438232
178143,-4.105180299,-1.51101104,-0.422895856,0.217890478,0.559037875,0.730198387,-0.576081404,-0.127203647,-0.541041376,0.055908301
178166,1.95950933,-2.868083658,-0.495736459,1.575601108,0.30701468,-0.357300235,-0.035053857,0.298361744,-0.138438037,0.021097548
178345,-2.231712121,0.329085237,-0.379798664,-0.371438639,-0.388089087,0.19240408,0.089823246,-0.040500156,-0.072685361,-0.09374604
178371,-1.556715574,0.077118914,0.666528495,-0.144213799,0.481405895,-0.474189787,-0.408100168,-0.125184241,0.05229036,-0.008378775
178549,1.600763018,0.121566992,-0.507367554,-0.063662721,0.23624679,0.331661617,-0.104614363,0.493619648,0.046853865,-0.036996363
178621,-2.626988109,-0.258187614,-0.217331091,-0.502098256,0.349304606,0.086524394,-0.165124986,0.44100796,0.234415989,0.051641891
178906,-1.216243717,-0.680699673,-0.056941669,0.540812957,0.923888786,-0.12148002,0.004174659,0.210214248,-0.257318094,0.022649256
179105,2.036088244,-0.873171713,-0.193526688,0.565992605,-0.940656722,0.308508813,0.251844287,-0.255166683,0.31829566,0.212992906
179191,1.22664758,-0.22907398,-0.429455017,-0.405915885,-0.336798321,-0.176923745,-0.086955921,-0.124105811,0.355039586,-0.073018456
181329,-1.493317853,0.549660821,0.260957285,-0.482524452,-0.101901531,0.170952435,-0.054538944,-0.002455634,-0.035383804,0.013956733
183715,1.40531774,0.605093448,0.057854038,-0.372646162,-0.276176229,-0.211870128,-0.045516096,-0.027433271,0.272606846,0.002277538
184267,-1.641137945,0.472457105,-0.249168558,-1.018049814,-0.1074369,-0.50891807,0.184241315,0.065932834,-0.037943729,-0.035081708
184451,1.128997605,0.516904904,-0.503580261,-0.615011769,0.030383159,-0.052381813,0.095405984,-0.016920979,-0.026327164,-0.00615071
184471,-11.47082496,-1.0502196,0.44595155,-0.485403712,-0.608670803,-0.22075724,-0.092435964,0.421742895,-0.055076303,0.083148368
184637,1.65872828,0.615565997,0.421275739,-0.225910172,0.039205614,-0.59344396,-0.26574603,0.039287046,-0.297172141,0.006596898
185543,-2.644872352,0.249017382,0.885495201,0.998104498,0.283057194,0.246602184,-0.074552894,-0.1733175,0.114498862,0.008155747
186096,-6.66701201,-1.28665166,0.056889423,-0.211038772,0.355434066,0.237505708,0.108092248,0.096860277,0.051915091,-0.134017126
186440,-6.775605033,0.008957411,0.490779541,-0.382420446,-0.467179891,-0.044187912,0.091037581,-0.061135967,-0.25199451,0.017396494
186481,1.123566701,0.537320491,0.783755526,0.82756251,-0.134698352,-0.022571529,-0.041120201,-0.061166209,0.00867462,0.052025373
186545,-0.286931245,0.095868337,-0.298518777,0.183330698,0.399470177,-0.01964644,0.192434443,-0.077140108,0.023445863,-0.031699226
187422,-5.414810232,-0.817899888,-0.329301731,-0.468149409,0.052360466,-0.109296473,0.383898329,-0.140407771,-0.127870236,0.026467228
188843,2.135477997,-1.618397489,0.081386275,-0.003933191,-0.564514959,-0.243913556,0.123026207,-0.282159856,0.175953948,0.161623157
189831,1.803273224,-1.45762736,-0.526981231,0.497717776,-0.199802299,0.574653964,-0.161939237,0.230711566,-0.065474017,-0.137031662
190012,2.036992935,-1.592867089,-0.562092875,0.46892203,0.079749022,-0.445798333,0.037576019,0.436094988,-0.358470456,0.242902496
190531,1.065291669,0.092082221,-0.247195794,-0.53808245,-0.723418735,0.065532134,0.14973298,-0.02898049,-0.116484698,0.003172108
190550,1.998628072,-1.038475947,-0.404487663,0.03900684,-0.020732307,0.236563997,0.135587013,0.428592533,0.073682022,0.101454196
192338,-5.308357088,-0.443724768,0.383615055,0.109633444,-0.002723974,-0.203132283,-0.005444457,-0.090946767,-0.282643048,-0.129323543
193025,1.324307682,0.421518196,-0.85257627,-0.323442386,-0.325122743,0.156337762,0.151721265,-0.012864264,-0.168655128,0.005406952
193160,-0.877217815,-0.096046008,1.183053675,-2.043547436,0.590847468,-0.31445383,0.330425542,-0.105995139,0.055476476,-0.031028885
193342,-7.569102291,-1.835429165,0.293239487,0.764586969,0.743797201,0.024601037,-0.298858994,0.251519859,-0.261064779,0.106550965
193802,2.055769086,-1.029673457,0.560299311,-0.97882677,-0.770356958,0.432205758,-0.006712787,0.079096025,0.074747054,0.021180457
194039,-1.650278366,0.10144338,-0.233052652,-0.266038178,-0.026715867,0.246189209,0.417286633,-0.06001808,0.012774049,-0.07657289
195368,1.119200439,0.538341953,1.121332944,0.957799629,0.712521822,-0.407157539,-0.024277777,-0.04268077,0.24996354,-0.079023508
196254,-3.139097673,-0.742521222,0.859386455,0.804478714,-0.180366067,-1.286838681,0.244468405,0.634872631,-0.307295013,0.024357315
197460,2.093534136,-2.887391478,-0.517322964,1.390203105,-0.636515508,-0.03691928,0.510464889,-0.13493291,0.326131967,0.041130822
197475,-1.181861894,0.242645144,-0.357473105,-0.334804772,-0.069972923,0.041062476,-0.018253212,-0.03834986,-0.112576464,-0.165566639
198302,-5.863345896,-0.579058096,-0.006102579,-0.881873119,0.056949822,-0.030333934,-0.342220401,0.383468791,-0.151009814,0.109032955
199089,-5.900267193,-0.099877726,0.317758518,-0.206970726,-0.17701481,-0.203296511,-0.13242057,-0.106028085,-0.325959086,0.101358838
200322,0.646725911,0.354523656,-0.386673956,-0.40002093,-0.10194166,0.404767928,-0.013187227,-0.060906763,-0.120828182,-0.130739007
200448,-0.105026676,0.460001614,-0.28939401,0.075553931,0.113673553,-0.485534017,-0.18060884,-0.004497223,0.193829945,0.028196582
201022,2.026177556,-1.226283815,-0.1954894,-0.335939012,-0.444105211,-0.243043592,0.412347145,-0.055390559,-1.190238042,0.17379926
201593,-10.59302418,-1.488811243,0.709402684,-0.197081406,0.094634518,-0.026590044,-0.607584837,-0.042943679,0.102804817,0.015728788
201667,-0.402047984,0.580776977,0.63513164,0.272302811,-0.013600813,0.30413549,-0.599699756,-0.221668903,0.367907076,-0.025848589
201958,0.796254933,0.682968817,-0.565149791,-0.201478985,0.121330456,-0.02922049,-0.09409333,0.205129067,-0.337131465,-0.113878828
202089,1.16151041,0.49599784,-0.230514529,0.144249421,-0.065856391,0.122090301,-0.339473328,-0.148202041,0.452003072,-0.036768407
202554,1.771850517,-0.399230431,-0.460661451,-0.197853888,-0.577707906,-0.245486857,0.092501354,-0.082232952,0.055570908,0.026389315
203670,0.082997542,0.950491597,1.470552739,0.346792193,0.03100954,-0.510481372,-0.492021209,-0.035858732,0.277171009,-0.034377106
204714,2.01008223,-1.008006259,-0.018966227,-0.065297569,-0.689124497,0.062370703,0.072243627,-0.199500774,-0.160353123,0.064088229
204850,-0.364910339,0.643207028,-0.085178771,-0.413674665,0.124983018,0.555208165,-0.045554531,-0.097333681,-0.080343511,-0.032798318
205520,1.073460524,0.352186609,0.007363176,0.180783722,-0.051683892,-0.25805529,-0.19468188,0.100005078,0.09362039,-0.06348541
207290,1.826580581,-1.721099393,-0.632770463,1.359225001,0.853288238,0.179536071,1.067898319,-0.119200563,0.247222139,-0.055920629
207360,-2.092601271,0.70627158,0.170505866,-0.362309014,-0.264529717,0.111982689,0.139075463,0.062290844,0.031096417,-0.095821855
207735,-1.777842774,0.41062563,0.368132022,0.165261262,-0.400535298,-0.144335583,0.147246414,0.019601258,-0.244677572,0.035313676
208303,1.41346119,-1.217178108,-0.503759565,0.531228628,0.325723893,0.122154474,0.435125546,-0.189702516,-0.245807282,-0.025284903
208893,1.623887161,0.116559931,-0.66673494,-0.201253669,-0.00340626,0.221171945,0.123671052,0.34023941,0.061594741,0.125154712
210142,0.844746082,0.201475228,-0.433559414,-0.585987556,-0.174324194,0.094538402,-0.029185775,-0.09349621,0.012925383,-0.009771678
210276,-0.680629354,0.197080129,-0.316573976,-0.473886671,-0.297532963,-0.359742305,0.118797087,-0.011485893,0.371794261,-0.110297938
210430,1.314187572,0.120890311,-0.765743357,0.126106757,0.0154366,0.058009913,-0.027297256,-0.107961006,0.018673177,0.068115003
211578,1.845574374,-0.384829578,-0.700831103,0.013936377,-0.133786981,0.23487858,0.220315822,-0.146289662,-0.095037364,0.063309568
213273,-1.70939126,-0.540298465,-0.576874039,-0.13599985,0.061908156,-0.087239401,0.440025728,-0.124736357,0.190195184,0.042161411
214383,0.408197996,0.395078531,-0.014639878,-0.112631541,0.050295381,0.334609519,-0.298798132,-0.174572189,0.167754538,-0.035468539
214546,1.382938324,-0.787506826,-0.435748337,0.166439339,-0.05331751,0.835463941,-0.489740527,0.078649375,0.094711991,-0.093373202
215803,2.052026156,-0.938733495,0.103472842,0.778736674,-0.297284482,-0.028628087,0.391144298,-0.165007916,0.305201571,0.005047764
217994,0.473740611,0.415171987,-0.254810986,-0.10422507,0.272065268,0.268099387,-0.152057124,-0.121033694,-0.079404984,-0.022854571
218885,0.905236326,0.83544676,0.61628767,0.697555964,-0.586496546,-0.092688352,0.227416555,0.102895518,-0.346874867,-0.012767295
219334,0.699699282,0.548190586,0.104554684,-0.068383438,0.142333255,0.796465067,-0.024909324,-0.203597002,0.092109339,0.036838732
219966,-7.997461087,-0.837985785,0.310534527,-0.104481533,-0.120162588,-0.076802181,-0.264996194,-0.229058268,-0.351816728,0.049149617
220024,-6.06430506,-0.343897932,-0.207651471,-0.561801706,-0.192817232,0.162008344,0.253681879,0.343007703,0.107558829,0.08072367
220967,1.041824604,0.815376712,0.5006535,-0.083075854,-0.348239022,0.067177252,0.232154525,0.067295064,-0.325901162,-0.056680672
221660,0.250806653,0.535214578,-0.077959191,-0.182456556,0.198248969,0.726567972,0.018515135,0.421744915,0.182917693,0.119136683
221803,-0.653629844,-0.873340275,-0.514837371,0.78872162,0.625935223,0.313594977,0.165755932,-0.212757862,-0.115749137,-0.012470366
223523,1.097477425,-0.441028126,-0.677171424,0.227360313,0.757305021,0.4290469,-0.224953885,0.235625294,0.08371857,0.153590985
225178,1.514398417,0.560598978,-0.091028293,0.231459177,0.189236306,0.183522148,-0.068126331,-0.1295787,0.352401641,0.035036405
225607,1.921115079,-1.075544543,-0.33525473,0.629623313,-0.151629265,-0.235492237,0.518794978,-0.110100175,0.116007733,-0.057190402
226331,-2.990798341,-0.757779235,0.483170606,-0.029504168,0.561593961,-0.020733117,-0.165790018,0.344150729,0.067019399,0.088582499
226420,-0.407737092,0.329360469,0.264117776,0.32278695,-0.20321457,-0.135043566,0.223543586,-0.032845021,0.078440039,0.069349869
227487,2.18140388,-1.734113065,-0.155143842,0.280499164,-1.184720143,0.117969315,0.248111742,-0.331047237,0.417252532,0.192147123
228889,-1.091720453,-0.171310654,-0.304604797,-0.584405875,0.190303167,-0.152944889,-0.579711672,0.060077855,0.281566935,0.150718198
230105,-8.463510825,-0.648588626,0.425249738,-0.225129155,-0.270099296,0.115756641,0.238064033,0.23455668,0.179685638,0.050238799
231225,-3.300957989,-1.042857401,-0.280528247,-0.070087339,-0.31120484,-0.451548987,-0.104949279,-0.204733213,0.138527757,0.102939571
234844,0.580926462,0.145557703,-0.23052632,-0.796942954,0.160879568,0.388053954,0.076579366,-0.119035515,-0.195678273,-0.087025953
235923,-1.452468103,0.20596348,-0.483939194,-0.646085975,-0.40288651,-0.022541508,0.056251818,-0.022044001,0.059617907,-0.159730263
238245,1.226337623,0.842470977,0.936552034,1.01102162,0.104394007,-0.022277709,-0.614529978,-0.120982821,0.185259453,-0.02998451
238297,-1.593729034,0.901682838,0.970060098,0.596239578,-0.634729784,-0.005456543,0.155313581,0.015070404,0.150600034,0.035738159
239961,0.232040661,0.471607179,-0.416624884,-0.345945456,-0.311996822,-0.370946653,0.202015143,0.059750555,0.083976162,-0.050059347
240009,1.381898096,-0.233430841,-0.003702099,-0.025930495,0.07163632,0.001153689,-0.177844176,-0.203301123,0.422278643,-0.05770941
241635,0.978727311,-0.242213665,-0.805677475,-0.054439796,0.531041837,0.302149985,0.267276095,-0.162828391,-0.043542141,0.027350248
241724,0.397207093,0.725239519,0.115298234,0.137147021,0.200339444,-0.161531897,0.07369815,0.094802254,-0.282177688,-0.04525453
242343,0.203533232,0.692931654,0.286132455,0.162360737,0.361571753,-0.225196237,-0.063523024,-0.019555374,0.014543881,0.055129738
242578,-0.958959596,-0.004386788,-0.696824891,-0.641539044,-0.22638855,-0.058376101,0.144207741,-0.07432848,-0.216444629,0.158750796
243418,1.553876811,-0.161397221,-0.550354448,-0.170926712,-0.405952684,-0.025785169,-0.013487475,-0.122528688,0.175679407,0.026752982
243933,0.002051081,0.168299861,-0.630895195,0.137995034,0.441972846,0.115297659,0.179950442,0.497235239,0.216575916,0.007437533
244073,-4.250564108,-0.77406295,0.137634751,0.12555647,0.456147132,0.118568218,-0.08873527,-0.238946657,-0.124597836,-0.077918172
244254,1.076968784,-0.091901451,-0.08219696,-0.016884319,0.027344449,0.71823127,0.08569553,0.228393881,-0.260159707,0.101030018
244537,-0.45976183,0.417584144,-0.239122597,-0.702481679,0.152235567,0.342943132,0.026256894,-0.105258021,-0.03064999,-0.067493649
245292,1.598194538,0.386270725,2.254672933,1.984242317,0.837386985,1.388535698,0.003811412,-0.288586055,-0.316815574,-0.191247834
245513,-6.095734195,-0.236865531,0.140015533,-0.172308271,-0.037764519,0.688631944,-0.479173743,0.170482453,0.023934334,0.199633765
246127,0.953405024,0.607360756,0.058000366,0.046642629,-0.304623437,0.365130562,0.167887155,-0.048586958,-0.264040916,0.101242167
246487,-0.947836513,0.537353887,0.186302806,-0.564222791,-0.254502169,0.126853933,0.154685804,-0.03952631,0.017296533,-0.011402287
246768,0.993946309,0.991198581,0.893353949,0.265938896,-0.419342843,-0.012255818,0.043289277,0.06827987,0.127208444,0.032065484
246947,1.508565022,-0.285779189,-0.852360908,-0.075605286,-0.271758702,-0.415799947,0.252207637,0.02791905,-0.341751641,-0.011115642
247004,1.269902895,0.994608007,0.873988015,0.972515525,-0.324625021,0.646294788,-0.158425915,-0.083326374,-0.265237657,0.012371961
247824,-1.294033633,0.409466121,0.096121419,0.349308514,-0.211408351,0.638032348,0.223430041,0.004215254,0.050330797,-0.00110652
247963,0.13378658,0.568784334,-0.700465345,-0.456576454,0.211620665,0.162234716,0.034496194,-0.022818135,-0.182655599,-0.079237746
248885,0.270023071,0.687594424,0.238934436,0.272452324,-0.434393155,0.070437551,-0.093663663,-0.004362382,-0.290591392,0.012164973
250798,-1.461096338,0.337335598,-0.630917196,-0.236130264,-0.444234413,0.322096182,0.127110285,0.466505042,-0.055497322,0.09414072
251033,1.487919882,-0.21995405,-0.364584485,0.137130846,0.313390379,0.01656907,0.558184461,0.124906427,0.060316734,-0.098732276
251210,0.50633938,1.125545494,1.727222132,0.667007818,0.067607851,-0.232595723,-0.112105164,0.016909901,0.236511815,-0.112273538
251474,0.629827644,0.810633451,0.117834563,-0.115209591,-0.329222017,-0.13643917,0.155736627,0.026544579,0.193829239,0.002350992
251851,0.645275331,-0.082712393,0.653808557,1.515663382,0.273268364,-0.275621605,0.607998799,0.045460999,-0.328767327,-0.057884652
251925,0.036525165,0.679636581,0.092706928,0.076665262,-0.530011486,0.240155305,0.174030191,0.005738628,-0.328788362,0.060327143
